entity_uri ,entity_name 
http://purl.obolibrary.org/obo/PO_0020103 ,flag leaf 
http://purl.obolibrary.org/obo/PO_0005002 ,cauline axillary shoot 
http://purl.obolibrary.org/obo/PO_0004718 ,short cell 
http://purl.obolibrary.org/obo/PO_0030031 ,gametophyte perianth 
http://purl.obolibrary.org/obo/PO_0025119 ,plant axis differentiation zone 
http://purl.obolibrary.org/obo/PO_0025579 ,phyllome development stage 
http://purl.obolibrary.org/obo/PO_0030049 ,sporangium wall endothecium 
http://purl.obolibrary.org/obo/PO_0007023 ,IE.04 inflorescence fully emerged from flag leaf sheath stage 
http://purl.obolibrary.org/obo/PO_0009003 ,sporophyte 
http://purl.obolibrary.org/obo/PO_0025548 ,rosette paraclade 
http://purl.obolibrary.org/obo/PO_0025395 ,floral organ 
http://purl.obolibrary.org/obo/PO_0006327 ,spikelet meristem 
http://purl.obolibrary.org/obo/PO_0025184 ,tepal epidermis 
http://purl.obolibrary.org/obo/PO_0025469 ,cell differentiation stage of secondary xylem 
http://purl.obolibrary.org/obo/PO_0025524 ,ventral canal cell 
http://purl.obolibrary.org/obo/PO_0004511 ,seed trichome 
http://purl.obolibrary.org/obo/PO_0025217 ,carpel stomatal complex 
http://purl.obolibrary.org/obo/PO_0004008 ,photosynthetic cell 
http://purl.obolibrary.org/obo/PO_0025099 ,embryo plant structure 
http://purl.obolibrary.org/obo/PO_0006379 ,tassel spikelet rachilla 
http://purl.obolibrary.org/obo/PO_0002001 ,papillae 
http://purl.obolibrary.org/obo/PO_0005352 ,xylem 
http://purl.obolibrary.org/obo/PO_0025146 ,petal base 
http://purl.obolibrary.org/obo/PO_0007121 ,6.01 10% of flowers open 
http://purl.obolibrary.org/obo/PO_0000051 ,petiole epidermis 
http://purl.obolibrary.org/obo/PO_0007097 ,SE.14 fourteen nodes or internodes visible stage 
http://purl.obolibrary.org/obo/PO_0025152 ,peduncle epidermis 
http://purl.obolibrary.org/obo/PO_0025132 ,canal 
http://purl.obolibrary.org/obo/PO_0025301 ,seedling hypocotyl-root junction 
http://purl.obolibrary.org/obo/PO_0005059 ,root endodermis 
http://purl.obolibrary.org/obo/PO_0025168 ,stigma papilla cell 
http://purl.obolibrary.org/obo/PO_0020126 ,tassel inflorescence 
http://purl.obolibrary.org/obo/PO_0025567 ,root system phloem sap 
http://purl.obolibrary.org/obo/PO_0007009 ,whole plant fruit formation stage 10 to 30% 
http://purl.obolibrary.org/obo/PO_0025553 ,mesarch protoxylem 
http://purl.obolibrary.org/obo/PO_0000077 ,sclerenchyma cell 
http://purl.obolibrary.org/obo/PO_0001078 ,plant embryo cotyledonary stage 
http://purl.obolibrary.org/obo/PO_0025260 ,shoot axis procambium 
http://purl.obolibrary.org/obo/PO_0004000 ,obsolete apical cell 
http://purl.obolibrary.org/obo/PO_0025194 ,root nodule meristem 
http://purl.obolibrary.org/obo/PO_0000272 ,protoxylem 
http://purl.obolibrary.org/obo/PO_0000062 ,stomatal initial cell 
http://purl.obolibrary.org/obo/PO_0025510 ,archegonium initial cell 
http://purl.obolibrary.org/obo/PO_0005708 ,cortex 
http://purl.obolibrary.org/obo/PO_0005018 ,stamen vascular system 
http://purl.obolibrary.org/obo/PO_0005015 ,embryo endodermis 
http://purl.obolibrary.org/obo/PO_0025482 ,bract anlagen 
http://purl.obolibrary.org/obo/PO_0006334 ,seed micropyle 
http://purl.obolibrary.org/obo/PO_0004007 ,phelloid cell 
http://purl.obolibrary.org/obo/PO_0006418 ,ear peduncle 
http://purl.obolibrary.org/obo/PO_0007058 ,2 endoreduplication stage 
http://purl.obolibrary.org/obo/PO_0025516 ,phyllome lamina crena 
http://purl.obolibrary.org/obo/PO_0025032 ,hydroid 
http://purl.obolibrary.org/obo/PO_0006222 ,non-articulated laticifer cell 
http://purl.obolibrary.org/obo/PO_0007008 ,IE.02 1/2 of inflorescence emerged from flag leaf sheath stage 
http://purl.obolibrary.org/obo/PO_0025589 ,leaf lamina tip 
http://purl.obolibrary.org/obo/PO_0006021 ,shoot-borne root apical meristem 
http://purl.obolibrary.org/obo/PO_0009026 ,sporophyll 
http://purl.obolibrary.org/obo/PO_0004714 ,terminal flower bud 
http://purl.obolibrary.org/obo/PO_0001024 ,rapid elongation of leaf sheath stage 
http://purl.obolibrary.org/obo/PO_0005025 ,middle layer of ovary wall 
http://purl.obolibrary.org/obo/PO_0025007 ,collective plant organ structure 
http://purl.obolibrary.org/obo/PO_0030060 ,gametophore axillary hair 
http://purl.obolibrary.org/obo/PO_0030076 ,archegonium head 
http://purl.obolibrary.org/obo/PO_0025244 ,first order infructescence axis 
http://purl.obolibrary.org/obo/PO_0030008 ,root meristematic apical cell 
http://purl.obolibrary.org/obo/PO_0001071 ,fully expanded palea stage 
http://purl.obolibrary.org/obo/PO_0005360 ,aleurone layer 
http://purl.obolibrary.org/obo/PO_0025107 ,fifth order inflorescence branch 
http://purl.obolibrary.org/obo/PO_0000047 ,leaf lamina epidermis 
http://purl.obolibrary.org/obo/PO_0007510 ,root emergence stage 
http://purl.obolibrary.org/obo/PO_0025336 ,transition phyllode leaf 
http://purl.obolibrary.org/obo/PO_0000352 ,myrosin cell 
http://purl.obolibrary.org/obo/PO_0007107 ,5.08 80% of inflorescence emerged 
http://purl.obolibrary.org/obo/PO_0007534 ,A2.4 root initials differentiation of crown roots 
http://purl.obolibrary.org/obo/PO_0000030 ,septum 
http://purl.obolibrary.org/obo/PO_0005752 ,promeristem 
http://purl.obolibrary.org/obo/PO_0001097 ,plant zygote stage 
http://purl.obolibrary.org/obo/PO_0007611 ,petal differentiation and expansion stage 
http://purl.obolibrary.org/obo/PO_0000191 ,synergid 
http://purl.obolibrary.org/obo/PO_0025535 ,multicellular trichome tip 
http://purl.obolibrary.org/obo/PO_0006211 ,separation layer 
http://purl.obolibrary.org/obo/PO_0025514 ,phyllome lamina lobe 
http://purl.obolibrary.org/obo/PO_0025278 ,rhizome scale leaf 
http://purl.obolibrary.org/obo/PO_0007034 ,FL.01 1/4 of flowers open stage 
http://purl.obolibrary.org/obo/PO_0020039 ,leaf lamina 
http://purl.obolibrary.org/obo/PO_0000351 ,guard mother cell 
http://purl.obolibrary.org/obo/PO_0004726 ,vascular leaf primordium adaxial side 
http://purl.obolibrary.org/obo/PO_0025521 ,unicellular plant gametangium 
http://purl.obolibrary.org/obo/PO_0025609 ,shoot axis tegument layer 
http://purl.obolibrary.org/obo/PO_0025291 ,seedling hypocotyl 
http://purl.obolibrary.org/obo/PO_0007052 ,FL.03 3/4 of flowers open stage 
http://purl.obolibrary.org/obo/PO_0025480 ,shoot-borne root primordium 
http://purl.obolibrary.org/obo/PO_0005017 ,flower vascular system 
http://purl.obolibrary.org/obo/PO_0025048 ,subterranean tuber epidermis 
http://purl.obolibrary.org/obo/PO_0005058 ,shoot axis endodermis 
http://purl.obolibrary.org/obo/PO_0030026 ,gametophore bud 
http://purl.obolibrary.org/obo/PO_0006328 ,spikelet pair meristem 
http://purl.obolibrary.org/obo/PO_0008015 ,hypocotyl vascular system 
http://purl.obolibrary.org/obo/PO_0019018 ,plant embryo axis 
http://purl.obolibrary.org/obo/PO_0025425 ,xylem development stage 
http://purl.obolibrary.org/obo/PO_0007536 ,root primordium visible 
http://purl.obolibrary.org/obo/PO_0009081 ,inflorescence branch 
http://purl.obolibrary.org/obo/PO_0007086 ,SE.05 five nodes or internodes visible stage 
http://purl.obolibrary.org/obo/PO_0020001 ,ovary placenta 
http://purl.obolibrary.org/obo/PO_0007061 ,2.00 main shoot only 
http://purl.obolibrary.org/obo/PO_0025388 ,epicuticular wax 
http://purl.obolibrary.org/obo/PO_0025030 ,ground tissue cell 
http://purl.obolibrary.org/obo/PO_0025376 ,plant spore dormant stage 
http://purl.obolibrary.org/obo/PO_0008016 ,vegetative shoot apical meristem 
http://purl.obolibrary.org/obo/PO_0004013 ,epidermal cell 
http://purl.obolibrary.org/obo/PO_0030054 ,epiphragm 
http://purl.obolibrary.org/obo/PO_0000052 ,petiole vascular system 
http://purl.obolibrary.org/obo/PO_0006370 ,upper glume of tassel spikelet 
http://purl.obolibrary.org/obo/PO_0025407 ,plant fiber cell 
http://purl.obolibrary.org/obo/PO_0006504 ,leaf trichome 
http://purl.obolibrary.org/obo/PO_0025158 ,bract epidermis 
http://purl.obolibrary.org/obo/PO_0030055 ,pseudopodium 
http://purl.obolibrary.org/obo/PO_0025556 ,shoot system exarch protoxylem 
http://purl.obolibrary.org/obo/PO_0025279 ,megagametophyte 
http://purl.obolibrary.org/obo/PO_0005012 ,pedicel vascular system 
http://purl.obolibrary.org/obo/PO_0020014 ,pollen wall columella 
http://purl.obolibrary.org/obo/PO_0007113 ,rosette growth stage 
http://purl.obolibrary.org/obo/PO_0028001 ,plant life cycle phase 
http://purl.obolibrary.org/obo/PO_0005048 ,shoot axis periderm 
http://purl.obolibrary.org/obo/PO_0025122 ,archegonium egg cell 
http://purl.obolibrary.org/obo/PO_0009059 ,corolla 
http://purl.obolibrary.org/obo/PO_0009051 ,spikelet 
http://purl.obolibrary.org/obo/PO_0030021 ,gametophore branch 
http://purl.obolibrary.org/obo/PO_0008008 ,modified aleurone 
http://purl.obolibrary.org/obo/PO_0007053 ,FL.02 1/2 of flowers open stage 
http://purl.obolibrary.org/obo/PO_0007530 ,A2.3 founder cell derivatives of lateral root 
http://purl.obolibrary.org/obo/PO_0007134 ,sporophyte vegetative stage 
http://purl.obolibrary.org/obo/PO_0025183 ,leaf stomatal complex 
http://purl.obolibrary.org/obo/PO_0006336 ,seed obturator 
http://purl.obolibrary.org/obo/PO_0025435 ,shoot axis cork cambium 
http://purl.obolibrary.org/obo/PO_0025214 ,leaf adaxial pavement cell 
http://purl.obolibrary.org/obo/PO_0004524 ,included phloem 
http://purl.obolibrary.org/obo/PO_0009103 ,short tassel branch meristem 
http://purl.obolibrary.org/obo/PO_0007528 ,A2.2 root initials differentiation of lateral roots 
http://purl.obolibrary.org/obo/PO_0025261 ,pericycle cell 
http://purl.obolibrary.org/obo/PO_0007096 ,SE.03 three nodes or internodes visible stage 
http://purl.obolibrary.org/obo/PO_0025536 ,plant cuticle ridge 
http://purl.obolibrary.org/obo/PO_0008045 ,floral guard cell 
http://purl.obolibrary.org/obo/PO_0025489 ,inflorescence bract primordium 
