 "entity_uri" , "entity_name" , "syn" ,
 "http://purl.obolibrary.org/obo/PO_0007089" , "stem elongation stage" , "stem elongation in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007100" , "SE.16 sixteen or more nodes or internodes visible stage" , "3.16 16 or more nodes/internodes visible in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0008032" , "stomatal pore" , "stomatal aperture" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "maize growth stage-1.1" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "02-seedling growth of wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "1 main shoot growth in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "1 seedling in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "02-seedling stage of rice" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "sorghum principal growth stage 1" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "02-seedling growth of oat" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "02-seedling growth of barley" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "01-seedling stage of maize" ,
 "http://purl.obolibrary.org/obo/PO_0007112" , "1 main shoot growth stage" , "BBCH principal growth stage 1" ,
 "http://purl.obolibrary.org/obo/PO_0000067" , "proteoid root" , "cluster root " ,
 "http://purl.obolibrary.org/obo/PO_0000067" , "proteoid root" , "root cluster" ,
 "http://purl.obolibrary.org/obo/PO_0006330" , "gynophore" , "flower columellae" ,
 "http://purl.obolibrary.org/obo/PO_0006330" , "gynophore" , "flower columella" ,
 "http://purl.obolibrary.org/obo/PO_0006330" , "gynophore" , "flower columellas" ,
 "http://purl.obolibrary.org/obo/PO_0001185" , "plant embryo globular stage" , "embryo stage EM4" ,
 "http://purl.obolibrary.org/obo/PO_0001185" , "plant embryo globular stage" , "late globular stage in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0001185" , "plant embryo globular stage" , "globular stage in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0001185" , "plant embryo globular stage" , "embryo stage EM3" ,
 "http://purl.obolibrary.org/obo/PO_0001185" , "plant embryo globular stage" , "mid-globular stage in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0001185" , "plant embryo globular stage" , "dermatogen stage in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0020124" , "root stele" , "root vascular cylinder" ,
 "http://purl.obolibrary.org/obo/PO_0004542" , "rhizome" , "rootstock" ,
 "http://purl.obolibrary.org/obo/PO_0025607" , "vegetative shoot system" , "<new synonym>" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "08-milk development in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "transition stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "milk grain" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "6.2 exponential in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "dilatory in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "Zadok scale-70" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "5 fruit formation in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "6.01-dilatory in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "milk stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "rice growth stage-7" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "exponential in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "proembryo in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "free nuclear in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "6.1 dilatory in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "08-milk development in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "6.02-exponential in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "08-milk development in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "mitotic in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007042" , "whole plant fruit formation stage" , "07-milk stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0005039" , "primary thickening meristem" , "meristematic cap" ,
 "http://purl.obolibrary.org/obo/PO_0000046" , "seminal root" , "lateral seminal root" ,
 "http://purl.obolibrary.org/obo/PO_0000046" , "seminal root" , "scutellar nodal root" ,
 "http://purl.obolibrary.org/obo/PO_0000046" , "seminal root" , "secondary root" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "main shoot and seven tillers in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "main shoot and seventh tiller visible" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "main shoot and 7 tillers" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "main shoot and seven tillers in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "seventh tiller detectable" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "2.07 main shoot and axillary shoots visible at seven nodes in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "BBCH growth stage 27" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "seventh axillary shoot detectable" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "Zadok scale-27" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "2.07 Main shoot and axillary shoots visible at 7 nodes in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "main shoot and seven tillers in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007122" , "2.07 main shoot and axillary shoots visible at seven nodes stage" , "3.08-main shoot and seven tillers" ,
 "http://purl.obolibrary.org/obo/PO_0009104" , "long lateral tassel branch meristem" , "second order tassel branch meristem" ,
 "http://purl.obolibrary.org/obo/PO_0009104" , "long lateral tassel branch meristem" , "long lateral branch meristem" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "10.04-overripe, straw dead and collapsing in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "10.04-overripe, straw dead and collapsing in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "10.03-kernel loosening in daytime in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "senescence in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "10.04-overripe, straw dead and collapsing in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "10.03-kernel loosening in daytime in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "10.04-overripe, straw dead and collapsing in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "9 Senescence in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "C senescence in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "BBCH principal growth stage 9" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "10.03-kernel loosening in daytime in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007017" , "sporophyte senescent stage" , "10.03-kernel loosening in daytime in barley" ,
 "http://purl.obolibrary.org/obo/PO_0005656" , "portion of secretory tissue" , "gland" ,
 "http://purl.obolibrary.org/obo/PO_0004719" , "hilum groove" , "faboid split" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "eight leaf unfolded" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "eight rosette leaves" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "ear initiation in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "V8 in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "maize growth stage-3.1" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "8-leaf in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "3.01-ear initiation in Maize" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "LP.08 eight leaves visible in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "8 rosette leaves in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "2.09-eight leaves unfolded in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "Zadok scale-18, Haun scale-7.+" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "2.09-eight leaves unfolded in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "Triticeae eight leaves unfolded" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "2.09-eight leaves unfolded in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "BBCH growth stage 18" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "mid-whorl stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "8 leaves unfolded" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "2.09-eight leaves unfolded in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "1.08 7th trifoliolate leaf unfolded in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "Stage V7 in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007095" , "LP.08 eight leaves visible stage" , "3.1 ear initiation/mid-whorl stage in maize" ,
 "http://purl.obolibrary.org/obo/PO_0001059" , "J bicellular pollen stage" , "stamen stage ST6-3" ,
 "http://purl.obolibrary.org/obo/PO_0008047" , "scutellar vascular system" , "scutellum vascular system" ,
 "http://purl.obolibrary.org/obo/PO_0020140" , "secondary leaf vein" , "veinlet" ,
 "http://purl.obolibrary.org/obo/PO_0020136" , "ear inflorescence" , "ear" ,
 "http://purl.obolibrary.org/obo/PO_0000003" , "whole plant" , "colony" ,
 "http://purl.obolibrary.org/obo/PO_0000003" , "whole plant" , "clonal colony" ,
 "http://purl.obolibrary.org/obo/PO_0007615" , "flower development stage" , "flower development in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "3.09-main shoot and eight tillers" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "main shoot and eighth tiller visible" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "2.08 main shoot and axillary shoots visible at eight nodes in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "eighth axillary shoot detectable" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "main shoot and eight tillers in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "eighth tiller detectable" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "BBCH growth stage 28" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "Zadok scale-28" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "2.08 Main shoot and axillary shoots visible at 8 nodes in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "main shoot and eight tillers in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "main shoot and 8 tillers" ,
 "http://purl.obolibrary.org/obo/PO_0007077" , "2.08 main shoot and axillary shoots visible at eight nodes stage" , "main shoot and eight tillers in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007117" , "SE.02 two nodes or internodes visible stage" , "3.02 2 nodes/internode visible in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007117" , "SE.02 two nodes or internodes visible stage" , "4.03-second node detectable in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007117" , "SE.02 two nodes or internodes visible stage" , "Zadok scale-32, Feekes scale-7" ,
 "http://purl.obolibrary.org/obo/PO_0007117" , "SE.02 two nodes or internodes visible stage" , "maize growth stage-3.1" ,
 "http://purl.obolibrary.org/obo/PO_0007117" , "SE.02 two nodes or internodes visible stage" , "4.03-second node detectable in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007117" , "SE.02 two nodes or internodes visible stage" , "3.1 ear initiation/mid-whorl stage" ,
 "http://purl.obolibrary.org/obo/PO_0007117" , "SE.02 two nodes or internodes visible stage" , "BBCH growth stage 32" ,
 "http://purl.obolibrary.org/obo/PO_0007117" , "SE.02 two nodes or internodes visible stage" , "4.03-second node detectable in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007090" , "SE.13 thirteen nodes or internodes visible stage" , "3.4 late vegetative" ,
 "http://purl.obolibrary.org/obo/PO_0007090" , "SE.13 thirteen nodes or internodes visible stage" , "3.13 13 nodes/internodes visible in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007619" , "ovule development stage" , "ovule development in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0009085" , "exocarp" , "outer epidermis of pericarp" ,
 "http://purl.obolibrary.org/obo/PO_0009085" , "exocarp" , "pericarp epidermis" ,
 "http://purl.obolibrary.org/obo/PO_0005002" , "cauline axillary shoot" , "cauline axillary branch" ,
 "http://purl.obolibrary.org/obo/PO_0007023" , "IE.04 inflorescence fully emerged from flag leaf sheath stage" , "6.05-emergence of inflorescence completed in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007023" , "IE.04 inflorescence fully emerged from flag leaf sheath stage" , "end of panicle emergence in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007023" , "IE.04 inflorescence fully emerged from flag leaf sheath stage" , "6.05-emergence of inflorescence completed in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007023" , "IE.04 inflorescence fully emerged from flag leaf sheath stage" , "6.05-emergence of inflorescence completed in oat" ,
 "http://purl.obolibrary.org/obo/PO_0025548" , "rosette paraclade" , "paraclado en roseta (Spanish) " ,
 "http://purl.obolibrary.org/obo/PO_0004511" , "seed trichome" , "pubescence" ,
 "http://purl.obolibrary.org/obo/PO_0007097" , "SE.14 fourteen nodes or internodes visible stage" , "3.4 late vegetative" ,
 "http://purl.obolibrary.org/obo/PO_0007097" , "SE.14 fourteen nodes or internodes visible stage" , "3.14 14 nodes/internodes visible in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0025152" , "peduncle epidermis" , "peduncle surface" ,
 "http://purl.obolibrary.org/obo/PO_0025132" , "canal" , "channel" ,
 "http://purl.obolibrary.org/obo/PO_0007009" , "whole plant fruit formation stage 10 to 30%" , "FF.01 fruit size 30% in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007009" , "whole plant fruit formation stage 10 to 30%" , "tomato immature green" ,
 "http://purl.obolibrary.org/obo/PO_0007009" , "whole plant fruit formation stage 10 to 30%" , "7.02 Pod 30% of final length in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0001078" , "plant embryo cotyledonary stage" , "torpedo stage in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0001078" , "plant embryo cotyledonary stage" , "curled cotyledon stage in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0006418" , "ear peduncle" , "shank" ,
 "http://purl.obolibrary.org/obo/PO_0006418" , "ear peduncle" , "Zea lateral branch" ,
 "http://purl.obolibrary.org/obo/PO_0007008" , "IE.02 1/2 of inflorescence emerged from flag leaf sheath stage" , "middle of heading" ,
 "http://purl.obolibrary.org/obo/PO_0007008" , "IE.02 1/2 of inflorescence emerged from flag leaf sheath stage" , "6.03-1/2 of inflorescence emerged in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007008" , "IE.02 1/2 of inflorescence emerged from flag leaf sheath stage" , "middle of panicle emergence in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007008" , "IE.02 1/2 of inflorescence emerged from flag leaf sheath stage" , "half bloom" ,
 "http://purl.obolibrary.org/obo/PO_0007008" , "IE.02 1/2 of inflorescence emerged from flag leaf sheath stage" , "sorghum growth stage-7" ,
 "http://purl.obolibrary.org/obo/PO_0007008" , "IE.02 1/2 of inflorescence emerged from flag leaf sheath stage" , "6.03-1/2 of inflorescence emerged in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007008" , "IE.02 1/2 of inflorescence emerged from flag leaf sheath stage" , "08-heading" ,
 "http://purl.obolibrary.org/obo/PO_0007008" , "IE.02 1/2 of inflorescence emerged from flag leaf sheath stage" , "6.03-1/2 of inflorescence emerged in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007008" , "IE.02 1/2 of inflorescence emerged from flag leaf sheath stage" , "first individual flowers visible" ,
 "http://purl.obolibrary.org/obo/PO_0006021" , "shoot-borne root apical meristem" , "crown root meristem" ,
 "http://purl.obolibrary.org/obo/PO_0006021" , "shoot-borne root apical meristem" , "seminal root meristem" ,
 "http://purl.obolibrary.org/obo/PO_0001024" , "rapid elongation of leaf sheath stage" , "leaf stage P5" ,
 "http://purl.obolibrary.org/obo/PO_0001024" , "rapid elongation of leaf sheath stage" , "P5 stage" ,
 "http://purl.obolibrary.org/obo/PO_0001097" , "plant zygote stage" , "embryo stage EM1" ,
 "http://purl.obolibrary.org/obo/PO_0001097" , "plant zygote stage" , "one cell stage" ,
 "http://purl.obolibrary.org/obo/PO_0001097" , "plant zygote stage" , "zygote in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007611" , "petal differentiation and expansion stage" , "stage 12 flower in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007611" , "petal differentiation and expansion stage" , "stage 9 flower in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007611" , "petal differentiation and expansion stage" , "stage 10 flower in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007034" , "FL.01 1/4 of flowers open stage" , "6.02 1/4 of flowers on the main stem open in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007034" , "FL.01 1/4 of flowers open stage" , "FL.01 1/4 of flowers open in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0020039" , "leaf lamina" , "leaf blade" ,
 "http://purl.obolibrary.org/obo/PO_0007052" , "FL.03 3/4 of flowers open stage" , "flowering finishing" ,
 "http://purl.obolibrary.org/obo/PO_0007052" , "FL.03 3/4 of flowers open stage" , "6.02 3/4 of flowers on main stem open in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007052" , "FL.03 3/4 of flowers open stage" , "FL.03 3/4 of flowers open in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007052" , "FL.03 3/4 of flowers open stage" , "Stage R2 Open flower at one of the two uppermost nodes on the main stem with fully developed leaf in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0009081" , "inflorescence branch" , "coflorescence" ,
 "http://purl.obolibrary.org/obo/PO_0007086" , "SE.05 five nodes or internodes visible stage" , "3.05 5 nodes/internodes visible in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007086" , "SE.05 five nodes or internodes visible stage" , "4.06-fifth node detectable in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007086" , "SE.05 five nodes or internodes visible stage" , "BBCH growth stage 35" ,
 "http://purl.obolibrary.org/obo/PO_0007086" , "SE.05 five nodes or internodes visible stage" , "4.06-fifth node detectable in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007086" , "SE.05 five nodes or internodes visible stage" , "4.06-fifth node detectable in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007086" , "SE.05 five nodes or internodes visible stage" , "3.2 late whorl stage" ,
 "http://purl.obolibrary.org/obo/PO_0007086" , "SE.05 five nodes or internodes visible stage" , "Zadok scale-35" ,
 "http://purl.obolibrary.org/obo/PO_0007061" , "2.00 main shoot only" , "3.01-main shoot only in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007061" , "2.00 main shoot only" , "Zadok scale-20" ,
 "http://purl.obolibrary.org/obo/PO_0007061" , "2.00 main shoot only" , "3.01-main shoot only in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007061" , "2.00 main shoot only" , "3.01-main shoot only in Triticeae" ,
 "http://purl.obolibrary.org/obo/PO_0007061" , "2.00 main shoot only" , "3.01-main shoot only in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0008016" , "vegetative shoot apical meristem" , "vegetative meristem" ,
 "http://purl.obolibrary.org/obo/PO_0020014" , "pollen wall columella" , "sexine 1" ,
 "http://purl.obolibrary.org/obo/PO_0007113" , "rosette growth stage" , "rosette growth in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007053" , "FL.02 1/2 of flowers open stage" , "full flowering" ,
 "http://purl.obolibrary.org/obo/PO_0007053" , "FL.02 1/2 of flowers open stage" , "7.02-anthesis half-way in barley" ,
 "http://purl.obolibrary.org/obo/PO_0007053" , "FL.02 1/2 of flowers open stage" , "7.02-anthesis half-way in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007053" , "FL.02 1/2 of flowers open stage" , "Haun scale-11.5" ,
 "http://purl.obolibrary.org/obo/PO_0007053" , "FL.02 1/2 of flowers open stage" , "6.02 1/2 of flowers on main stem open in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007053" , "FL.02 1/2 of flowers open stage" , "7.02-anthesis half-way in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007053" , "FL.02 1/2 of flowers open stage" , "FL.02 1/2 of flowers open in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0007134" , "sporophyte vegetative stage" , "A-vegetative stage in rice" ,
 "http://purl.obolibrary.org/obo/PO_0007134" , "sporophyte vegetative stage" , "vegetative in Arabidopsis" ,
 "http://purl.obolibrary.org/obo/PO_0007134" , "sporophyte vegetative stage" , "A vegetative growth in Solanaceae" ,
 "http://purl.obolibrary.org/obo/PO_0009103" , "short tassel branch meristem" , "third order tassel branch meristem" ,
 "http://purl.obolibrary.org/obo/PO_0009103" , "short tassel branch meristem" , "short branch meristem" ,
 "http://purl.obolibrary.org/obo/PO_0007096" , "SE.03 three nodes or internodes visible stage" , "Zadok scale-33" ,
 "http://purl.obolibrary.org/obo/PO_0007096" , "SE.03 three nodes or internodes visible stage" , "3.03 3 nodes/internodes visible in soybean" ,
 "http://purl.obolibrary.org/obo/PO_0007096" , "SE.03 three nodes or internodes visible stage" , "4.04-third node detectable in oat" ,
 "http://purl.obolibrary.org/obo/PO_0007096" , "SE.03 three nodes or internodes visible stage" , "3.1 ear initiation/mid-whorl stage" ,
 "http://purl.obolibrary.org/obo/PO_0007096" , "SE.03 three nodes or internodes visible stage" , "4.04-third node detectable in wheat" ,
 "http://purl.obolibrary.org/obo/PO_0007096" , "SE.03 three nodes or internodes visible stage" , "BBCH growth stage 33" ,
 "http://purl.obolibrary.org/obo/PO_0007096" , "SE.03 three nodes or internodes visible stage" , "4.04-third node detectable in barley" ,
 "http://purl.obolibrary.org/obo/PO_0025489" , "inflorescence bract primordium" , "portion of inflorescence bract primordium tissue" ,
